 ,Label,Area,Mean,StdDev,Min,Max,Slice
1109,22946173.tif:Blue,349,255,0,255,255,3
1110,22946173.tif:Blue,365,255,0,255,255,3
1111,22946173.tif:Blue,319,255,0,255,255,3
1112,22946173.tif:Blue,361,255,0,255,255,3
1113,22946173.tif:Blue,430,255,0,255,255,3
1114,22946173.tif:Blue,292,255,0,255,255,3
1115,22946173.tif:Blue,313,255,0,255,255,3
1116,22946173.tif:Blue,287,255,0,255,255,3
1117,22946173.tif:Blue,352,255,0,255,255,3
1118,22946173.tif:Blue,282,255,0,255,255,3
1119,22946173.tif:Blue,326,255,0,255,255,3
1120,22946173.tif:Blue,420,255,0,255,255,3
1121,22946173.tif:Blue,300,255,0,255,255,3
1122,22946173.tif:Blue,384,255,0,255,255,3
1123,22946173.tif:Blue,419,255,0,255,255,3
1124,22946173.tif:Blue,315,255,0,255,255,3
1125,22946173.tif:Blue,64,255,0,255,255,3
1126,22946173.tif:Blue,308,255,0,255,255,3
1127,22946173.tif:Blue,358,255,0,255,255,3
1128,22946173.tif:Blue,328,255,0,255,255,3
1129,22946173.tif:Blue,330,255,0,255,255,3
1130,22946173.tif:Blue,371,255,0,255,255,3
1131,22946173.tif:Blue,310,255,0,255,255,3
1132,22946173.tif:Blue,276,255,0,255,255,3
1133,22946173.tif:Blue,428,255,0,255,255,3
1134,22946173.tif:Blue,323,255,0,255,255,3
1135,22946173.tif:Blue,311,255,0,255,255,3
1136,22946173.tif:Blue,410,255,0,255,255,3
1137,22946173.tif:Blue,332,255,0,255,255,3
1138,22946173.tif:Blue,378,255,0,255,255,3
1139,22946173.tif:Blue,357,255,0,255,255,3
1140,22946173.tif:Blue,438,255,0,255,255,3
1141,22946173.tif:Blue,329,255,0,255,255,3
1142,22946173.tif:Blue,337,255,0,255,255,3
1143,22946173.tif:Blue,265,255,0,255,255,3
1144,22946173.tif:Blue,320,255,0,255,255,3
1145,22946173.tif:Blue,490,255,0,255,255,3
1146,22946173.tif:Blue,291,255,0,255,255,3
1147,22946173.tif:Blue,395,255,0,255,255,3
1148,22946173.tif:Blue,464,255,0,255,255,3
1149,22946173.tif:Blue,326,255,0,255,255,3
1150,22946173.tif:Blue,365,255,0,255,255,3
1151,22946173.tif:Blue,364,255,0,255,255,3
1152,22946173.tif:Blue,431,255,0,255,255,3
1153,22946173.tif:Blue,426,255,0,255,255,3
1154,22946173.tif:Blue,340,255,0,255,255,3
1155,22946173.tif:Blue,312,255,0,255,255,3
1156,22946173.tif:Blue,313,255,0,255,255,3
1157,22946173.tif:Blue,326,255,0,255,255,3
1158,22946173.tif:Blue,315,255,0,255,255,3
1159,22946173.tif:Blue,362,255,0,255,255,3
1160,22946173.tif:Blue,376,255,0,255,255,3
1161,22946173.tif:Blue,348,255,0,255,255,3
1162,22946173.tif:Blue,452,255,0,255,255,3
1163,22946173.tif:Blue,307,255,0,255,255,3
1164,22946173.tif:Blue,287,255,0,255,255,3
1165,22946173.tif:Blue,302,255,0,255,255,3
1166,22946173.tif:Blue,314,255,0,255,255,3
1167,22946173.tif:Blue,390,255,0,255,255,3
1168,22946173.tif:Blue,306,255,0,255,255,3
1169,22946173.tif:Blue,321,255,0,255,255,3
1170,22946173.tif:Blue,486,255,0,255,255,3
1171,22946173.tif:Blue,445,255,0,255,255,3
1172,22946173.tif:Blue,376,255,0,255,255,3
1173,22946173.tif:Blue,396,255,0,255,255,3
1174,22946173.tif:Blue,338,255,0,255,255,3
1175,22946173.tif:Blue,422,255,0,255,255,3
1176,22946173.tif:Blue,321,255,0,255,255,3
1177,22946173.tif:Blue,380,255,0,255,255,3
1178,22946173.tif:Blue,326,255,0,255,255,3
1179,22946173.tif:Blue,298,255,0,255,255,3
1180,22946173.tif:Blue,378,255,0,255,255,3
1181,22946173.tif:Blue,225,255,0,255,255,3
1182,22946173.tif:Blue,317,255,0,255,255,3
1183,22946173.tif:Blue,441,255,0,255,255,3
1184,22946173.tif:Blue,402,255,0,255,255,3
1185,22946173.tif:Blue,309,255,0,255,255,3
1186,22946173.tif:Blue,372,255,0,255,255,3
1187,22946173.tif:Blue,379,255,0,255,255,3
1188,22946173.tif:Blue,455,255,0,255,255,3
1189,22946173.tif:Blue,227,255,0,255,255,3
1190,22946173.tif:Blue,484,255,0,255,255,3
1191,22946173.tif:Blue,321,255,0,255,255,3
1192,22946173.tif:Blue,319,255,0,255,255,3
1193,22946173.tif:Blue,356,255,0,255,255,3
1194,22946173.tif:Blue,370,255,0,255,255,3
1195,22946173.tif:Blue,319,255,0,255,255,3
1196,22946173.tif:Blue,428,255,0,255,255,3
1197,22946173.tif:Blue,340,255,0,255,255,3
1198,22946173.tif:Blue,321,255,0,255,255,3
1199,22946173.tif:Blue,328,255,0,255,255,3
1200,22946173.tif:Blue,341,255,0,255,255,3
1201,22946173.tif:Blue,338,255,0,255,255,3
1202,22946173.tif:Blue,280,255,0,255,255,3
1203,22946173.tif:Blue,316,255,0,255,255,3
1204,22946173.tif:Blue,321,255,0,255,255,3
1205,22946173.tif:Blue,310,255,0,255,255,3
1206,22946173.tif:Blue,457,255,0,255,255,3
1207,22946173.tif:Blue,398,255,0,255,255,3
1208,22946173.tif:Blue,369,255,0,255,255,3
1209,22946173.tif:Blue,304,255,0,255,255,3
1210,22946173.tif:Blue,390,255,0,255,255,3
1211,22946173.tif:Blue,302,255,0,255,255,3
1212,22946173.tif:Blue,352,255,0,255,255,3
1213,22946173.tif:Blue,316,255,0,255,255,3
1214,22946173.tif:Blue,295,255,0,255,255,3
1215,22946173.tif:Blue,349,255,0,255,255,3
1216,22946173.tif:Blue,343,255,0,255,255,3
1217,22946173.tif:Blue,370,255,0,255,255,3
1218,22946173.tif:Blue,318,255,0,255,255,3
1219,22946173.tif:Blue,363,255,0,255,255,3
1220,22946173.tif:Blue,447,255,0,255,255,3
1221,22946173.tif:Blue,445,255,0,255,255,3
1222,22946173.tif:Blue,357,255,0,255,255,3
1223,22946173.tif:Blue,290,255,0,255,255,3
1224,22946173.tif:Blue,313,255,0,255,255,3
1225,22946173.tif:Blue,434,255,0,255,255,3
1226,22946173.tif:Blue,353,255,0,255,255,3
1227,22946173.tif:Blue,399,255,0,255,255,3
1228,22946173.tif:Blue,421,255,0,255,255,3
1229,22946173.tif:Blue,406,255,0,255,255,3
1230,22946173.tif:Blue,426,255,0,255,255,3
1231,22946173.tif:Blue,454,255,0,255,255,3
1232,22946173.tif:Blue,178,255,0,255,255,3
1233,22946173.tif:Blue,412,255,0,255,255,3
1234,22946173.tif:Blue,498,255,0,255,255,3
1235,22946173.tif:Blue,298,255,0,255,255,3
1236,22946173.tif:Blue,380,255,0,255,255,3
1237,22946173.tif:Blue,342,255,0,255,255,3
1238,22946173.tif:Blue,334,255,0,255,255,3
1239,22946173.tif:Blue,427,255,0,255,255,3
1240,22946173.tif:Blue,398,255,0,255,255,3
1241,22946173.tif:Blue,356,255,0,255,255,3
1242,22946173.tif:Blue,449,255,0,255,255,3
1243,22946173.tif:Blue,337,255,0,255,255,3
1244,22946173.tif:Blue,313,255,0,255,255,3
1245,22946173.tif:Blue,472,255,0,255,255,3
1246,22946173.tif:Blue,486,255,0,255,255,3
1247,22946173.tif:Blue,383,255,0,255,255,3
1248,22946173.tif:Blue,352,255,0,255,255,3
1249,22946173.tif:Blue,492,255,0,255,255,3
1250,22946173.tif:Blue,341,255,0,255,255,3
1251,22946173.tif:Blue,361,255,0,255,255,3
1252,22946173.tif:Blue,442,255,0,255,255,3
1253,22946173.tif:Blue,368,255,0,255,255,3
1254,22946173.tif:Blue,316,255,0,255,255,3
1255,22946173.tif:Blue,362,255,0,255,255,3
1256,22946173.tif:Blue,329,255,0,255,255,3
1257,22946173.tif:Blue,361,255,0,255,255,3
1258,22946173.tif:Blue,457,255,0,255,255,3
1259,22946173.tif:Blue,397,255,0,255,255,3
1260,22946173.tif:Blue,380,255,0,255,255,3
1261,22946173.tif:Blue,205,255,0,255,255,3
1262,22946173.tif:Blue,214,255,0,255,255,3
1263,22946173.tif:Blue,370,255,0,255,255,3
1264,22946173.tif:Blue,492,255,0,255,255,3
1265,22946173.tif:Blue,419,255,0,255,255,3
1266,22946173.tif:Blue,389,255,0,255,255,3
1267,22946173.tif:Blue,325,255,0,255,255,3
1268,22946173.tif:Blue,353,255,0,255,255,3
1269,22946173.tif:Blue,421,255,0,255,255,3
1270,22946173.tif:Blue,415,255,0,255,255,3
1271,22946173.tif:Blue,378,255,0,255,255,3
1272,22946173.tif:Blue,399,255,0,255,255,3
1273,22946173.tif:Blue,315,255,0,255,255,3
1274,22946173.tif:Blue,325,255,0,255,255,3
1275,22946173.tif:Blue,428,255,0,255,255,3
1276,22946173.tif:Blue,253,255,0,255,255,3
1277,22946173.tif:Blue,358,255,0,255,255,3
1278,22946173.tif:Blue,353,255,0,255,255,3
1279,22946173.tif:Blue,331,255,0,255,255,3
1280,22946173.tif:Blue,390,255,0,255,255,3
1281,22946173.tif:Blue,273,255,0,255,255,3
1282,22946173.tif:Blue,403,255,0,255,255,3
1283,22946173.tif:Blue,422,255,0,255,255,3
1284,22946173.tif:Blue,400,255,0,255,255,3
1285,22946173.tif:Blue,418,255,0,255,255,3
1286,22946173.tif:Blue,282,255,0,255,255,3
1287,22946173.tif:Blue,302,255,0,255,255,3
1288,22946173.tif:Blue,411,255,0,255,255,3
1289,22946173.tif:Blue,387,255,0,255,255,3
1290,22946173.tif:Blue,280,255,0,255,255,3
1291,22946173.tif:Blue,360,255,0,255,255,3
1292,22946173.tif:Blue,353,255,0,255,255,3
1293,22946173.tif:Blue,355,255,0,255,255,3
1294,22946173.tif:Blue,406,255,0,255,255,3
1295,22946173.tif:Blue,414,255,0,255,255,3
1296,22946173.tif:Blue,401,255,0,255,255,3
1297,22946173.tif:Blue,403,255,0,255,255,3
1298,22946173.tif:Blue,416,255,0,255,255,3
1299,22946173.tif:Blue,339,255,0,255,255,3
1300,22946173.tif:Blue,400,255,0,255,255,3
1301,22946173.tif:Blue,397,255,0,255,255,3
1302,22946173.tif:Blue,363,255,0,255,255,3
1303,22946173.tif:Blue,382,255,0,255,255,3
1304,22946173.tif:Blue,395,255,0,255,255,3
1305,22946173.tif:Blue,393,255,0,255,255,3
1306,22946173.tif:Blue,416,255,0,255,255,3
1307,22946173.tif:Blue,376,255,0,255,255,3
1308,22946173.tif:Blue,482,255,0,255,255,3
1309,22946173.tif:Blue,493,255,0,255,255,3
1310,22946173.tif:Blue,335,255,0,255,255,3
1311,22946173.tif:Blue,348,255,0,255,255,3
1312,22946173.tif:Blue,375,255,0,255,255,3
1313,22946173.tif:Blue,366,255,0,255,255,3
1314,22946173.tif:Blue,377,255,0,255,255,3
1315,22946173.tif:Blue,400,255,0,255,255,3
1316,22946173.tif:Blue,335,255,0,255,255,3
1317,22946173.tif:Blue,348,255,0,255,255,3
1318,22946173.tif:Blue,489,255,0,255,255,3
1319,22946173.tif:Blue,355,255,0,255,255,3
1320,22946173.tif:Blue,354,255,0,255,255,3
1321,22946173.tif:Blue,464,255,0,255,255,3
1322,22946173.tif:Blue,497,255,0,255,255,3
1323,22946173.tif:Blue,322,255,0,255,255,3
1324,22946173.tif:Blue,333,255,0,255,255,3
1325,22946173.tif:Blue,363,255,0,255,255,3
1326,22946173.tif:Blue,349,255,0,255,255,3
1327,22946173.tif:Blue,430,255,0,255,255,3
1328,22946173.tif:Blue,355,255,0,255,255,3
1329,22946173.tif:Blue,344,255,0,255,255,3
1330,22946173.tif:Blue,383,255,0,255,255,3
1331,22946173.tif:Blue,470,255,0,255,255,3
1332,22946173.tif:Blue,347,255,0,255,255,3
1333,22946173.tif:Blue,401,255,0,255,255,3
1334,22946173.tif:Blue,367,255,0,255,255,3
1335,22946173.tif:Blue,451,255,0,255,255,3
1336,22946173.tif:Blue,487,255,0,255,255,3
1337,22946173.tif:Blue,362,255,0,255,255,3
1338,22946173.tif:Blue,460,255,0,255,255,3
1339,22946173.tif:Blue,370,255,0,255,255,3
1340,22946173.tif:Blue,409,255,0,255,255,3
1341,22946173.tif:Blue,430,255,0,255,255,3
1342,22946173.tif:Blue,390,255,0,255,255,3
1343,22946173.tif:Blue,343,255,0,255,255,3
1344,22946173.tif:Blue,491,255,0,255,255,3
1345,22946173.tif:Blue,356,255,0,255,255,3
1346,22946173.tif:Blue,332,255,0,255,255,3
1347,22946173.tif:Blue,385,255,0,255,255,3
1348,22946173.tif:Blue,433,255,0,255,255,3
1349,22946173.tif:Blue,402,255,0,255,255,3
1350,22946173.tif:Blue,372,255,0,255,255,3
1351,22946173.tif:Blue,432,255,0,255,255,3
1352,22946173.tif:Blue,369,255,0,255,255,3
1353,22946173.tif:Blue,389,255,0,255,255,3
1354,22946173.tif:Blue,398,255,0,255,255,3
1355,22946173.tif:Blue,345,255,0,255,255,3
1356,22946173.tif:Blue,406,255,0,255,255,3
1357,22946173.tif:Blue,381,255,0,255,255,3
1358,22946173.tif:Blue,315,255,0,255,255,3
1359,22946173.tif:Blue,390,255,0,255,255,3
1360,22946173.tif:Blue,413,255,0,255,255,3
1361,22946173.tif:Blue,480,255,0,255,255,3
1362,22946173.tif:Blue,390,255,0,255,255,3
1363,22946173.tif:Blue,382,255,0,255,255,3
1364,22946173.tif:Blue,444,255,0,255,255,3
1365,22946173.tif:Blue,416,255,0,255,255,3
1366,22946173.tif:Blue,401,255,0,255,255,3
1367,22946173.tif:Blue,380,255,0,255,255,3
1368,22946173.tif:Blue,456,255,0,255,255,3
1369,22946173.tif:Blue,271,255,0,255,255,3
1370,22946173.tif:Blue,401,255,0,255,255,3
1371,22946173.tif:Blue,396,255,0,255,255,3
1372,22946173.tif:Blue,443,255,0,255,255,3
1373,22946173.tif:Blue,361,255,0,255,255,3
1374,22946173.tif:Blue,407,255,0,255,255,3
1375,22946173.tif:Blue,432,255,0,255,255,3
1376,22946173.tif:Blue,422,255,0,255,255,3
1377,22946173.tif:Blue,382,255,0,255,255,3
1378,22946173.tif:Blue,363,255,0,255,255,3
1379,22946173.tif:Blue,396,255,0,255,255,3
1380,22946173.tif:Blue,283,255,0,255,255,3
1381,22946173.tif:Blue,246,255,0,255,255,3
1382,22946173.tif:Blue,410,255,0,255,255,3
1383,22946173.tif:Blue,238,255,0,255,255,3
1384,22946173.tif:Blue,391,255,0,255,255,3
1385,22946173.tif:Blue,372,255,0,255,255,3
1386,22946173.tif:Blue,388,255,0,255,255,3
1387,22946173.tif:Blue,418,255,0,255,255,3
1388,22946173.tif:Blue,370,255,0,255,255,3
1389,22946173.tif:Blue,336,255,0,255,255,3
1390,22946173.tif:Blue,294,255,0,255,255,3
1391,22946173.tif:Blue,383,255,0,255,255,3
1392,22946173.tif:Blue,376,255,0,255,255,3
1393,22946173.tif:Blue,417,255,0,255,255,3
1394,22946173.tif:Blue,473,255,0,255,255,3
1395,22946173.tif:Blue,255,255,0,255,255,3
1396,22946173.tif:Blue,488,255,0,255,255,3
1397,22946173.tif:Blue,424,255,0,255,255,3
1398,22946173.tif:Blue,307,255,0,255,255,3
1399,22946173.tif:Blue,296,255,0,255,255,3
